Orthogroup	Gene_Count	Normalized_Gene_Count
OG0003976	10	0.909091
OG0003977	10	0.909091
OG0003978	10	0.909091
OG0003979	10	0.909091
OG0003980	10	0.909091
OG0003981	10	0.909091
OG0003982	10	0.909091
OG0003983	10	0.909091
OG0003984	10	0.909091
OG0003985	10	0.909091
OG0003986	10	0.909091
OG0003987	10	0.909091
OG0003988	10	0.909091
OG0003989	10	0.909091
OG0003990	10	0.909091
OG0003991	10	0.909091
OG0003992	10	0.909091
OG0003993	10	0.909091
OG0003994	10	0.909091
OG0003995	10	0.909091
OG0003996	10	0.909091
OG0003997	10	0.909091
OG0003998	10	0.909091
OG0003999	10	0.909091
OG0004000	10	0.909091
OG0004001	10	0.909091
OG0004002	10	0.909091
OG0004003	10	0.909091
OG0004004	10	0.909091
OG0004005	10	0.909091
OG0004006	10	0.909091
OG0004007	10	0.909091
OG0004008	10	0.909091
OG0004009	10	0.909091
OG0004010	10	0.909091
OG0004011	10	0.909091
OG0004012	10	0.909091
OG0004013	10	0.909091
OG0004014	10	0.909091
OG0004015	10	0.909091
OG0004016	10	0.909091
OG0004017	10	0.909091
OG0004018	10	0.909091
OG0004019	10	0.909091
OG0004020	10	0.909091
OG0004021	10	0.909091
OG0004022	10	0.909091
OG0004023	10	0.909091
OG0004024	10	0.909091
OG0004025	10	0.909091
OG0004026	10	0.909091
OG0004027	10	0.909091
OG0004028	10	0.909091
OG0004029	10	0.909091
OG0004030	10	0.909091
OG0004031	10	0.909091
OG0004032	10	0.909091
OG0004033	10	0.909091
OG0004034	10	0.909091
OG0004035	10	0.909091
OG0004036	10	0.909091
OG0004037	10	0.909091
OG0004038	10	0.909091
OG0004039	10	0.909091
OG0004040	10	0.909091
OG0004041	10	0.909091
OG0004042	10	0.909091
OG0004043	10	0.909091
OG0004044	10	0.909091
OG0004045	10	0.909091
OG0004046	10	0.909091
OG0004047	10	0.909091
OG0004048	10	0.909091
OG0004049	10	0.909091
OG0004050	10	0.909091
OG0004051	10	0.909091
OG0004052	10	0.909091
OG0004053	10	0.909091
OG0004054	10	0.909091
OG0004055	10	0.909091
OG0004056	10	0.909091
OG0004057	10	0.909091
OG0004058	10	0.909091
OG0004059	10	0.909091
OG0004060	10	0.909091
OG0004061	10	0.909091
OG0004062	10	0.909091
OG0004063	10	0.909091
OG0004064	10	0.909091
OG0004065	10	0.909091
OG0004066	10	0.909091
OG0004067	10	0.909091
OG0004068	10	0.909091
OG0004069	10	0.909091
OG0004070	10	0.909091
OG0004071	10	0.909091
OG0004072	10	0.909091
OG0004073	10	0.909091
OG0004074	10	0.909091
OG0004075	10	0.909091
OG0004076	10	0.909091
OG0004077	10	0.909091
OG0004078	10	0.909091
OG0004079	10	0.909091
OG0004080	10	0.909091
OG0004081	10	0.909091
OG0004082	10	0.909091
OG0004083	10	0.909091
OG0004084	10	0.909091
OG0004085	10	0.909091
OG0004086	10	0.909091
OG0004087	10	0.909091
OG0004088	10	0.909091
OG0004089	10	0.909091
OG0004090	10	0.909091
OG0004091	10	0.909091
OG0004092	10	0.909091
OG0004093	10	0.909091
OG0004094	10	0.909091
OG0004095	10	0.909091
OG0004096	10	0.909091
OG0004097	10	0.909091
OG0004098	10	0.909091
OG0004099	10	0.909091
OG0004100	10	0.909091
OG0004101	10	0.909091
OG0004102	10	0.909091
OG0004103	10	0.909091
OG0004104	10	0.909091
OG0004105	10	0.909091
OG0004106	10	0.909091
OG0004107	10	0.909091
OG0004108	10	0.909091
OG0004109	10	0.909091
OG0004110	10	0.909091
OG0004111	10	0.909091
OG0004112	10	0.909091
OG0004113	9	0.818182
OG0004114	9	0.818182
OG0004115	10	0.909091
OG0004116	10	0.909091
OG0004117	10	0.909091
OG0004118	10	0.909091
OG0004119	10	0.909091
OG0004120	10	0.909091
OG0004121	10	0.909091
OG0004122	10	0.909091
OG0004123	10	0.909091
OG0004124	10	0.909091
OG0004125	10	0.909091
OG0004126	10	0.909091
OG0004127	10	0.909091
OG0004128	10	0.909091
OG0004129	10	0.909091
OG0004130	10	0.909091
OG0004131	10	0.909091
OG0004132	10	0.909091
OG0004133	10	0.909091
OG0004134	10	0.909091
OG0004135	10	0.909091
OG0004136	10	0.909091
OG0004137	10	0.909091
OG0004138	10	0.909091
OG0004139	10	0.909091
OG0004140	10	0.909091
OG0004141	10	0.909091
OG0004142	10	0.909091
OG0004143	10	0.909091
OG0004144	10	0.909091
OG0004145	10	0.909091
OG0004146	10	0.909091
OG0004147	10	0.909091
OG0004148	10	0.909091
OG0004149	10	0.909091
OG0004150	10	0.909091
OG0004151	10	0.909091
OG0004152	10	0.909091
OG0004153	10	0.909091
OG0004154	10	0.909091
OG0004155	10	0.909091
OG0004156	10	0.909091
OG0004157	10	0.909091
OG0004158	10	0.909091
OG0004159	10	0.909091
OG0004160	10	0.909091
OG0004161	10	0.909091
OG0004162	10	0.909091
OG0004163	10	0.909091
OG0004164	10	0.909091
OG0004165	10	0.909091
OG0004166	10	0.909091
OG0004167	10	0.909091
OG0004168	10	0.909091
OG0004169	10	0.909091
OG0004170	10	0.909091
OG0004171	10	0.909091
OG0004172	10	0.909091
OG0004173	10	0.909091
OG0004174	10	0.909091
OG0004175	10	0.909091
OG0004176	10	0.909091
OG0004177	10	0.909091
OG0004178	10	0.909091
OG0004179	10	0.909091
OG0004180	10	0.909091
OG0004181	10	0.909091
OG0004182	10	0.909091
OG0004183	10	0.909091
OG0004184	10	0.909091
OG0004185	10	0.909091
OG0004186	10	0.909091
OG0004187	10	0.909091
OG0004188	10	0.909091
OG0004189	10	0.909091
OG0004190	10	0.909091
OG0004191	10	0.909091
OG0004192	10	0.909091
OG0004193	10	0.909091
OG0004194	10	0.909091
OG0004195	10	0.909091
OG0004196	10	0.909091
OG0004197	10	0.909091
OG0004198	10	0.909091
OG0004199	10	0.909091
OG0004200	10	0.909091
OG0004201	10	0.909091
OG0004202	10	0.909091
OG0004203	10	0.909091
OG0004204	10	0.909091
OG0004205	10	0.909091
OG0004206	10	0.909091
OG0004207	10	0.909091
OG0004208	10	0.909091
OG0004209	10	0.909091
OG0004210	10	0.909091
OG0004211	10	0.909091
OG0004212	10	0.909091
OG0004213	10	0.909091
OG0004214	10	0.909091
OG0004215	10	0.909091
OG0004216	10	0.909091
OG0004217	10	0.909091
OG0004218	10	0.909091
OG0004219	10	0.909091
OG0004220	10	0.909091
OG0004221	10	0.909091
OG0004222	10	0.909091
OG0004223	10	0.909091
OG0004224	10	0.909091
OG0004225	10	0.909091
OG0004226	10	0.909091
OG0004227	10	0.909091
OG0004228	10	0.909091
OG0004229	10	0.909091
OG0004230	10	0.909091
OG0004231	10	0.909091
OG0004232	10	0.909091
OG0004233	10	0.909091
OG0004234	10	0.909091
OG0004235	9	0.818182
OG0004236	9	0.818182
OG0004237	9	0.818182
OG0004238	9	0.818182
OG0004239	9	0.818182
OG0004240	9	0.818182
OG0004241	9	0.818182
OG0004242	9	0.818182
OG0004243	9	0.818182
OG0004244	9	0.818182
OG0004245	9	0.818182
OG0004246	9	0.818182
OG0004247	9	0.818182
OG0004248	9	0.818182
OG0004249	9	0.818182
OG0004250	10	0.909091
OG0004251	10	0.909091
OG0004252	10	0.909091
OG0004253	10	0.909091
OG0004254	10	0.909091
OG0004255	10	0.909091
OG0004256	10	0.909091
OG0004257	10	0.909091
OG0004258	10	0.909091
OG0004259	10	0.909091
OG0004260	10	0.909091
OG0004261	10	0.909091
OG0004262	10	0.909091
OG0004263	10	0.909091
OG0004264	10	0.909091
OG0004265	10	0.909091
OG0004266	10	0.909091
OG0004267	10	0.909091
OG0004268	10	0.909091
OG0004269	10	0.909091
OG0004270	10	0.909091
OG0004271	10	0.909091
OG0004272	10	0.909091
OG0004273	10	0.909091
OG0004274	10	0.909091
OG0004275	10	0.909091
OG0004276	10	0.909091
OG0004277	10	0.909091
OG0004278	10	0.909091
OG0004279	10	0.909091
OG0004280	10	0.909091
OG0004281	10	0.909091
OG0004282	10	0.909091
OG0004283	10	0.909091
OG0004284	10	0.909091
OG0004285	10	0.909091
OG0004286	10	0.909091
OG0004287	10	0.909091
OG0004288	10	0.909091
OG0004289	10	0.909091
OG0004290	10	0.909091
OG0004291	10	0.909091
OG0004292	10	0.909091
OG0004293	10	0.909091
OG0004294	10	0.909091
OG0004295	10	0.909091
OG0004296	10	0.909091
OG0004297	10	0.909091
OG0004298	10	0.909091
OG0004299	10	0.909091
OG0004300	10	0.909091
OG0004301	10	0.909091
OG0004302	10	0.909091
OG0004303	10	0.909091
OG0004304	10	0.909091
OG0004305	10	0.909091
OG0004306	10	0.909091
OG0004307	10	0.909091
OG0004308	10	0.909091
OG0004309	10	0.909091
OG0004310	10	0.909091
OG0004311	10	0.909091
OG0004312	10	0.909091
OG0004313	10	0.909091
OG0004314	10	0.909091
OG0004315	10	0.909091
OG0004316	10	0.909091
OG0004317	10	0.909091
OG0004318	10	0.909091
OG0004319	10	0.909091
OG0004320	10	0.909091
OG0004321	10	0.909091
OG0004322	10	0.909091
OG0004323	10	0.909091
OG0004324	10	0.909091
OG0004325	10	0.909091
OG0004326	10	0.909091
OG0004327	10	0.909091
OG0004328	10	0.909091
OG0004329	10	0.909091
OG0004330	10	0.909091
OG0004331	10	0.909091
OG0004332	10	0.909091
OG0004333	10	0.909091
OG0004334	10	0.909091
OG0004335	10	0.909091
OG0004336	10	0.909091
OG0004337	10	0.909091
OG0004338	10	0.909091
OG0004339	10	0.909091
OG0004340	10	0.909091
OG0004341	10	0.909091
OG0004342	10	0.909091
OG0004343	10	0.909091
OG0004344	10	0.909091
OG0004345	10	0.909091
OG0004346	10	0.909091
OG0004347	10	0.909091
OG0004348	10	0.909091
OG0004349	10	0.909091
OG0004350	10	0.909091
OG0004351	10	0.909091
OG0004352	10	0.909091
OG0004353	10	0.909091
OG0004354	10	0.909091
OG0004355	10	0.909091
OG0004356	10	0.909091
OG0004357	10	0.909091
OG0004358	10	0.909091
OG0004359	10	0.909091
OG0004360	10	0.909091
OG0004361	10	0.909091
OG0004362	10	0.909091
OG0004363	10	0.909091
OG0004364	10	0.909091
OG0004365	10	0.909091
OG0004366	10	0.909091
OG0004367	10	0.909091
OG0004368	10	0.909091
OG0004369	10	0.909091
OG0004370	10	0.909091
OG0004371	10	0.909091
OG0004372	10	0.909091
OG0004373	10	0.909091
OG0004374	10	0.909091
OG0004375	10	0.909091
OG0004376	10	0.909091
OG0004377	10	0.909091
OG0004378	10	0.909091
OG0004379	10	0.909091
OG0004380	10	0.909091
OG0004381	10	0.909091
OG0004382	10	0.909091
OG0004383	10	0.909091
OG0004384	10	0.909091
OG0004385	10	0.909091
OG0004386	10	0.909091
OG0004387	10	0.909091
OG0004388	10	0.909091
OG0004389	10	0.909091
OG0004390	10	0.909091
OG0004391	10	0.909091
OG0004392	10	0.909091
OG0004393	10	0.909091
OG0004394	10	0.909091
OG0004395	10	0.909091
OG0004396	10	0.909091
OG0004397	10	0.909091
OG0004398	10	0.909091
OG0004399	10	0.909091
OG0004400	10	0.909091
OG0004401	10	0.909091
OG0004402	10	0.909091
OG0004403	10	0.909091
OG0004404	10	0.909091
OG0004405	10	0.909091
OG0004406	10	0.909091
OG0004407	10	0.909091
OG0004408	10	0.909091
OG0004409	10	0.909091
OG0004410	10	0.909091
OG0004411	10	0.909091
OG0004412	10	0.909091
OG0004413	10	0.909091
OG0004414	10	0.909091
OG0004415	10	0.909091
OG0004416	10	0.909091
OG0004417	10	0.909091
OG0004418	10	0.909091
OG0004419	10	0.909091
OG0004420	10	0.909091
OG0004421	10	0.909091
OG0004422	10	0.909091
OG0004423	10	0.909091
OG0004424	10	0.909091
OG0004425	10	0.909091
OG0004426	10	0.909091
OG0004427	10	0.909091
OG0004428	10	0.909091
OG0004429	10	0.909091
OG0004430	10	0.909091
OG0004431	10	0.909091
OG0004432	10	0.909091
OG0004433	10	0.909091
OG0004434	10	0.909091
OG0004435	10	0.909091
OG0004436	10	0.909091
OG0004437	10	0.909091
OG0004438	10	0.909091
OG0004439	10	0.909091
OG0004440	10	0.909091
OG0004441	10	0.909091
OG0004442	10	0.909091
OG0004443	10	0.909091
OG0004444	10	0.909091
OG0004445	10	0.909091
OG0004446	10	0.909091
OG0004447	10	0.909091
OG0004448	10	0.909091
OG0004449	10	0.909091
OG0004450	10	0.909091
OG0004451	10	0.909091
OG0004452	10	0.909091
OG0004453	10	0.909091
OG0004454	10	0.909091
OG0004455	10	0.909091
OG0004456	10	0.909091
OG0004457	10	0.909091
OG0004458	10	0.909091
OG0004459	10	0.909091
OG0004460	10	0.909091
OG0004461	10	0.909091
OG0004462	10	0.909091
OG0004463	10	0.909091
OG0004464	10	0.909091
OG0004465	10	0.909091
OG0004466	10	0.909091
OG0004467	10	0.909091
OG0004468	10	0.909091
OG0004469	10	0.909091
OG0004470	10	0.909091
OG0004471	10	0.909091
OG0004472	10	0.909091
OG0004473	10	0.909091
OG0004474	10	0.909091
OG0004475	10	0.909091
OG0004476	10	0.909091
OG0004477	10	0.909091
OG0004478	10	0.909091
OG0004479	10	0.909091
OG0004480	10	0.909091
OG0004481	10	0.909091
OG0004482	10	0.909091
OG0004483	10	0.909091
OG0004484	10	0.909091
OG0004485	10	0.909091
OG0004486	10	0.909091
OG0004487	10	0.909091
OG0004488	10	0.909091
OG0004489	10	0.909091
OG0004490	10	0.909091
OG0004491	10	0.909091
OG0004492	10	0.909091
OG0004493	10	0.909091
OG0004494	10	0.909091
OG0004495	10	0.909091
OG0004496	10	0.909091
OG0004497	10	0.909091
OG0004498	10	0.909091
OG0004499	10	0.909091
OG0004500	10	0.909091
OG0004501	10	0.909091
OG0004502	10	0.909091
OG0004503	10	0.909091
OG0004504	10	0.909091
OG0004505	10	0.909091
OG0004506	10	0.909091
OG0004507	10	0.909091
OG0004508	10	0.909091
OG0004509	10	0.909091
OG0004510	10	0.909091
OG0004511	10	0.909091
OG0004512	10	0.909091
OG0004513	10	0.909091
OG0004514	10	0.909091
OG0004515	10	0.909091
OG0004516	10	0.909091
OG0004517	10	0.909091
OG0004518	10	0.909091
OG0004519	10	0.909091
OG0004520	10	0.909091
OG0004521	10	0.909091
OG0004522	10	0.909091
OG0004523	10	0.909091
OG0004524	10	0.909091
OG0004525	10	0.909091
OG0004526	10	0.909091
OG0004527	10	0.909091
OG0004528	10	0.909091
OG0004529	10	0.909091
OG0004530	10	0.909091
OG0004531	10	0.909091
OG0004532	10	0.909091
OG0004533	10	0.909091
OG0004534	10	0.909091
OG0004535	10	0.909091
OG0004536	10	0.909091
OG0004537	10	0.909091
OG0004538	10	0.909091
OG0004539	10	0.909091
OG0004540	10	0.909091
OG0004541	10	0.909091
OG0004542	10	0.909091
OG0004543	10	0.909091
OG0004544	10	0.909091
OG0004545	10	0.909091
OG0004546	10	0.909091
OG0004547	10	0.909091
OG0004548	10	0.909091
OG0004549	10	0.909091
OG0004550	10	0.909091
OG0004551	10	0.909091
OG0004552	10	0.909091
OG0004553	10	0.909091
OG0004554	10	0.909091
OG0004555	10	0.909091
OG0004556	10	0.909091
OG0004557	10	0.909091
OG0004558	10	0.909091
OG0004559	10	0.909091
OG0004560	10	0.909091
OG0004561	10	0.909091
OG0004562	10	0.909091
OG0004563	10	0.909091
OG0004564	10	0.909091
OG0004565	10	0.909091
OG0004566	10	0.909091
OG0004567	10	0.909091
OG0004568	7	0.636364
OG0004569	10	0.909091
OG0004570	10	0.909091
OG0004571	10	0.909091
OG0004572	10	0.909091
OG0004573	10	0.909091
OG0004574	10	0.909091
OG0004575	10	0.909091
OG0004576	10	0.909091
OG0004577	10	0.909091
OG0004578	10	0.909091
OG0004579	10	0.909091
OG0004580	10	0.909091
OG0004581	10	0.909091
OG0004582	10	0.909091
OG0004583	10	0.909091
OG0004584	10	0.909091
OG0004585	10	0.909091
OG0004586	10	0.909091
OG0004587	10	0.909091
OG0004588	10	0.909091
OG0004589	10	0.909091
OG0004590	10	0.909091
OG0004591	10	0.909091
OG0004592	10	0.909091
OG0004593	10	0.909091
OG0004594	10	0.909091
OG0004595	10	0.909091
OG0004596	10	0.909091
OG0004597	10	0.909091
OG0004598	10	0.909091
OG0004599	10	0.909091
OG0004600	10	0.909091
OG0004601	10	0.909091
OG0004602	10	0.909091
OG0004603	10	0.909091
OG0004604	10	0.909091
OG0004605	10	0.909091
OG0004606	10	0.909091
OG0004607	10	0.909091
OG0004608	10	0.909091
OG0004609	10	0.909091
OG0004610	10	0.909091
OG0004611	10	0.909091
OG0004612	10	0.909091
OG0004613	10	0.909091
OG0004614	10	0.909091
OG0004615	10	0.909091
OG0004616	10	0.909091
OG0004617	10	0.909091
OG0004618	10	0.909091
OG0004619	10	0.909091
OG0004620	10	0.909091
OG0004621	10	0.909091
OG0004622	10	0.909091
OG0004623	10	0.909091
OG0004624	10	0.909091
OG0004625	10	0.909091
OG0004626	10	0.909091
OG0004627	10	0.909091
OG0004628	10	0.909091
OG0004629	10	0.909091
OG0004630	10	0.909091
OG0004631	10	0.909091
OG0004632	10	0.909091
OG0004633	10	0.909091
OG0004634	10	0.909091
OG0004635	10	0.909091
OG0004636	10	0.909091
OG0004637	10	0.909091
OG0004638	10	0.909091
OG0004639	10	0.909091
OG0004640	10	0.909091
OG0004641	10	0.909091
OG0004642	10	0.909091
OG0004643	10	0.909091
OG0004644	10	0.909091
OG0004645	10	0.909091
OG0004646	10	0.909091
OG0004647	10	0.909091
OG0004648	10	0.909091
OG0004649	10	0.909091
OG0004650	10	0.909091
OG0004651	10	0.909091
OG0004652	10	0.909091
OG0004653	10	0.909091
OG0004654	10	0.909091
OG0004655	10	0.909091
OG0004656	10	0.909091
OG0004657	10	0.909091
OG0004658	10	0.909091
OG0004659	10	0.909091
OG0004660	10	0.909091
OG0004661	10	0.909091
OG0004662	10	0.909091
OG0004663	10	0.909091
OG0004664	10	0.909091
OG0004665	10	0.909091
OG0004666	10	0.909091
OG0004667	10	0.909091
OG0004668	10	0.909091
OG0004669	10	0.909091
OG0004670	10	0.909091
OG0004671	10	0.909091
OG0004672	10	0.909091
OG0004673	10	0.909091
OG0004674	10	0.909091
OG0004675	10	0.909091
OG0004676	10	0.909091
OG0004677	10	0.909091
OG0004678	9	0.818182
OG0004679	9	0.818182
OG0004680	10	0.909091
OG0004681	10	0.909091
OG0004682	10	0.909091
OG0004683	10	0.909091
OG0004684	10	0.909091
OG0004685	10	0.909091
OG0004686	10	0.909091
OG0004687	10	0.909091
OG0004688	10	0.909091
OG0004689	10	0.909091
OG0004690	10	0.909091
OG0004691	10	0.909091
OG0004692	10	0.909091
OG0004693	10	0.909091
OG0004694	10	0.909091
OG0004695	10	0.909091
OG0004696	10	0.909091
OG0004697	10	0.909091
OG0004698	10	0.909091
OG0004699	10	0.909091
OG0004700	10	0.909091
OG0004701	10	0.909091
OG0004702	10	0.909091
OG0004703	10	0.909091
OG0004704	10	0.909091
OG0004705	10	0.909091
OG0004706	10	0.909091
OG0004707	10	0.909091
OG0004708	10	0.909091
OG0004709	10	0.909091
OG0004710	10	0.909091
OG0004711	10	0.909091
OG0004712	10	0.909091
OG0004713	10	0.909091
OG0004714	10	0.909091
OG0004715	10	0.909091
OG0004716	10	0.909091
OG0004717	10	0.909091
OG0004718	10	0.909091
OG0004719	10	0.909091
OG0004720	10	0.909091
OG0004721	10	0.909091
OG0004722	10	0.909091
OG0004723	10	0.909091
OG0004724	10	0.909091
OG0004725	10	0.909091
OG0004726	10	0.909091
OG0004727	10	0.909091
OG0004728	10	0.909091
OG0004729	10	0.909091
OG0004730	10	0.909091
OG0004731	10	0.909091
OG0004732	10	0.909091
OG0004733	10	0.909091
OG0004734	10	0.909091
OG0004735	10	0.909091
OG0004736	10	0.909091
OG0004737	10	0.909091
OG0004738	10	0.909091
OG0004739	10	0.909091
OG0004740	10	0.909091
OG0004741	10	0.909091
OG0004742	10	0.909091
OG0004743	10	0.909091
OG0004744	10	0.909091
OG0004745	10	0.909091
OG0004746	10	0.909091
OG0004747	10	0.909091
OG0004748	10	0.909091
OG0004749	10	0.909091
OG0004750	10	0.909091
OG0004751	10	0.909091
OG0004752	10	0.909091
OG0004753	10	0.909091
OG0004754	10	0.909091
OG0004755	10	0.909091
OG0004756	10	0.909091
OG0004757	10	0.909091
OG0004758	10	0.909091
OG0004759	10	0.909091
OG0004760	10	0.909091
OG0004761	10	0.909091
OG0004762	10	0.909091
OG0004763	10	0.909091
OG0004764	10	0.909091
OG0004765	10	0.909091
OG0004766	10	0.909091
OG0004767	10	0.909091
OG0004768	10	0.909091
OG0004769	10	0.909091
OG0004770	10	0.909091
OG0004771	10	0.909091
OG0004772	10	0.909091
OG0004773	10	0.909091
OG0004774	10	0.909091
OG0004775	10	0.909091
OG0004776	10	0.909091
OG0004777	10	0.909091
OG0004778	10	0.909091
OG0004779	10	0.909091
OG0004780	10	0.909091
OG0004781	10	0.909091
OG0004782	10	0.909091
OG0004783	10	0.909091
OG0004784	10	0.909091
OG0004785	10	0.909091
OG0004786	10	0.909091
OG0004787	10	0.909091
OG0004788	10	0.909091
OG0004789	10	0.909091
OG0004790	10	0.909091
OG0004791	10	0.909091
OG0004792	10	0.909091
OG0004793	10	0.909091
OG0004794	10	0.909091
OG0004795	10	0.909091
OG0004796	10	0.909091
OG0004797	10	0.909091
OG0004798	10	0.909091
OG0004799	10	0.909091
OG0004800	10	0.909091
OG0004801	10	0.909091
OG0004802	10	0.909091
OG0004803	10	0.909091
OG0004804	10	0.909091
OG0004805	10	0.909091
OG0004806	10	0.909091
OG0004807	10	0.909091
OG0004808	10	0.909091
OG0004809	10	0.909091
OG0004810	10	0.909091
OG0004811	10	0.909091
OG0004812	10	0.909091
OG0004813	10	0.909091
OG0004814	10	0.909091
OG0004815	10	0.909091
OG0004816	10	0.909091
OG0004817	10	0.909091
OG0004818	10	0.909091
OG0004819	10	0.909091
OG0004820	10	0.909091
OG0004821	10	0.909091
OG0004822	10	0.909091
OG0004823	10	0.909091
OG0004824	10	0.909091
OG0004825	10	0.909091
OG0004826	10	0.909091
OG0004827	10	0.909091
OG0004828	10	0.909091
OG0004829	10	0.909091
OG0004830	10	0.909091
OG0004831	10	0.909091
OG0004832	10	0.909091
OG0004833	10	0.909091
OG0004834	10	0.909091
OG0004835	10	0.909091
OG0004836	10	0.909091
OG0004837	10	0.909091
OG0004838	10	0.909091
OG0004839	10	0.909091
OG0004840	10	0.909091
OG0004841	10	0.909091
OG0004842	10	0.909091
OG0004843	10	0.909091
OG0004844	10	0.909091
OG0004845	10	0.909091
OG0004846	10	0.909091
OG0004847	10	0.909091
OG0004848	10	0.909091
OG0004849	10	0.909091
OG0004850	10	0.909091
OG0004851	10	0.909091
OG0004852	10	0.909091
OG0004853	10	0.909091
OG0004854	10	0.909091
OG0004855	10	0.909091
OG0004856	10	0.909091
OG0004857	10	0.909091
OG0004858	10	0.909091
OG0004859	10	0.909091
OG0004860	10	0.909091
OG0004861	10	0.909091
OG0004862	10	0.909091
OG0004863	10	0.909091
OG0004864	10	0.909091
OG0004865	10	0.909091
OG0004866	10	0.909091
OG0004867	10	0.909091
OG0004868	10	0.909091
OG0004869	10	0.909091
OG0004870	10	0.909091
OG0004871	10	0.909091
OG0004872	9	0.818182
OG0004873	10	0.909091
OG0004874	10	0.909091
OG0004875	10	0.909091
OG0004876	10	0.909091
OG0004877	10	0.909091
OG0004878	10	0.909091
OG0004879	10	0.909091
OG0004880	10	0.909091
OG0004881	10	0.909091
OG0004882	10	0.909091
OG0004883	10	0.909091
OG0004884	10	0.909091
OG0004885	10	0.909091
OG0004886	10	0.909091
OG0004887	10	0.909091
OG0004888	10	0.909091
OG0004889	10	0.909091
OG0004890	10	0.909091
OG0004891	10	0.909091
OG0004892	10	0.909091
OG0004893	10	0.909091
OG0004894	10	0.909091
OG0004895	10	0.909091
OG0004896	10	0.909091
OG0004897	10	0.909091
OG0004898	10	0.909091
OG0004899	10	0.909091
OG0004900	10	0.909091
OG0004901	10	0.909091
OG0004902	10	0.909091
OG0004903	10	0.909091
OG0004904	10	0.909091
OG0004905	10	0.909091
OG0004906	10	0.909091
OG0004907	10	0.909091
OG0004908	10	0.909091
OG0004909	10	0.909091
OG0004910	10	0.909091
OG0004911	10	0.909091
OG0004912	10	0.909091
OG0004913	10	0.909091
OG0004914	10	0.909091
OG0004915	10	0.909091
OG0004916	10	0.909091
OG0004917	10	0.909091
OG0004918	10	0.909091
OG0004919	10	0.909091
OG0004920	10	0.909091
OG0004921	10	0.909091
OG0004922	10	0.909091
OG0004923	10	0.909091
OG0004924	10	0.909091
OG0004925	10	0.909091
OG0004926	10	0.909091
OG0004927	10	0.909091
OG0004928	10	0.909091
OG0004929	10	0.909091
OG0004930	10	0.909091
OG0004931	10	0.909091
OG0004932	10	0.909091
OG0004933	10	0.909091
OG0004934	10	0.909091
OG0004935	10	0.909091
OG0004936	10	0.909091
OG0004937	10	0.909091
OG0004938	10	0.909091
OG0004939	10	0.909091
OG0004940	10	0.909091
OG0004941	10	0.909091
OG0004942	10	0.909091
OG0004943	10	0.909091
OG0004944	10	0.909091
OG0004945	10	0.909091
OG0004946	10	0.909091
OG0004947	10	0.909091
OG0004948	10	0.909091
OG0004949	10	0.909091
OG0004950	10	0.909091
OG0004951	10	0.909091
OG0004952	10	0.909091
OG0004953	10	0.909091
OG0004954	10	0.909091
OG0004955	10	0.909091
OG0004956	10	0.909091
OG0004957	10	0.909091
OG0004958	10	0.909091
OG0004959	10	0.909091
OG0004960	10	0.909091
OG0004961	10	0.909091
OG0004962	10	0.909091
OG0004963	10	0.909091
OG0004964	10	0.909091
OG0004965	10	0.909091
OG0004966	10	0.909091
OG0004967	10	0.909091
OG0004968	10	0.909091
OG0004969	10	0.909091
OG0004970	10	0.909091
OG0004971	10	0.909091
OG0004972	10	0.909091
OG0004973	10	0.909091
OG0004974	10	0.909091
OG0004975	10	0.909091
OG0004976	10	0.909091
OG0004977	10	0.909091
OG0004978	10	0.909091
OG0004979	10	0.909091
OG0004980	10	0.909091
OG0004981	10	0.909091
OG0004982	10	0.909091
OG0004983	10	0.909091
OG0004984	10	0.909091
OG0004985	10	0.909091
OG0004986	10	0.909091
OG0004987	10	0.909091
OG0004988	10	0.909091
OG0004989	10	0.909091
OG0004990	10	0.909091
OG0004991	10	0.909091
OG0004992	10	0.909091
OG0004993	10	0.909091
OG0004994	10	0.909091
OG0004995	10	0.909091
OG0004996	10	0.909091
OG0004997	10	0.909091
OG0004998	10	0.909091
OG0004999	10	0.909091
OG0005000	10	0.909091
OG0005001	10	0.909091
OG0005002	10	0.909091
OG0005003	10	0.909091
OG0005004	10	0.909091
OG0005005	10	0.909091
OG0005006	9	0.818182
OG0005007	10	0.909091
OG0005008	10	0.909091
OG0005009	10	0.909091
OG0005010	10	0.909091
OG0005011	10	0.909091
OG0005012	10	0.909091
OG0005013	10	0.909091
OG0005014	10	0.909091
OG0005015	10	0.909091
OG0005016	10	0.909091
OG0005017	10	0.909091
OG0005018	10	0.909091
OG0005019	10	0.909091
OG0005020	10	0.909091
OG0005021	10	0.909091
OG0005022	10	0.909091
OG0005023	10	0.909091
OG0005024	10	0.909091
OG0005025	10	0.909091
OG0005026	10	0.909091
OG0005027	10	0.909091
OG0005028	10	0.909091
OG0005029	10	0.909091
OG0005030	10	0.909091
OG0005031	10	0.909091
OG0005032	10	0.909091
OG0005033	10	0.909091
OG0005034	10	0.909091
OG0005035	10	0.909091
OG0005036	10	0.909091
OG0005037	10	0.909091
OG0005038	10	0.909091
OG0005039	10	0.909091
OG0005040	10	0.909091
OG0005041	10	0.909091
OG0005042	10	0.909091
OG0005043	10	0.909091
OG0005044	10	0.909091
OG0005045	10	0.909091
OG0005046	10	0.909091
OG0005047	10	0.909091
OG0005048	10	0.909091
OG0005049	10	0.909091
