Orthogroup	Gene_Count	Normalized_Gene_Count
OG0000589	20	0.512821
OG0000590	20	0.512821
OG0000591	20	0.512821
OG0000592	20	0.512821
OG0000593	20	0.512821
OG0000594	20	0.512821
OG0000595	19	0.487179
OG0000596	1	0.025641
OG0000597	19	0.487179
OG0000598	19	0.487179
OG0000599	10	0.25641
OG0000600	19	0.487179
OG0000601	19	0.487179
OG0000602	19	0.487179
OG0000603	19	0.487179
OG0000604	19	0.487179
OG0000605	19	0.487179
OG0000606	16	0.410256
OG0000607	19	0.487179
OG0000608	19	0.487179
OG0000609	19	0.487179
OG0000610	18	0.461538
OG0000611	19	0.487179
OG0000612	19	0.487179
OG0000613	14	0.358974
OG0000614	19	0.487179
OG0000615	19	0.487179
OG0000616	19	0.487179
OG0000617	19	0.487179
OG0000618	19	0.487179
OG0000619	19	0.487179
OG0000620	19	0.487179
OG0000621	19	0.487179
OG0000622	19	0.487179
OG0000623	19	0.487179
OG0000624	19	0.487179
OG0000625	19	0.487179
OG0000626	19	0.487179
OG0000627	19	0.487179
OG0000628	19	0.487179
OG0000629	19	0.487179
OG0000630	19	0.487179
OG0000631	19	0.487179
OG0000632	19	0.487179
OG0000633	19	0.487179
OG0000634	18	0.461538
OG0000635	17	0.435897
OG0000636	18	0.461538
OG0000637	16	0.410256
OG0000638	18	0.461538
OG0000639	18	0.461538
OG0000640	18	0.461538
OG0000641	18	0.461538
OG0000642	18	0.461538
OG0000643	18	0.461538
OG0000644	18	0.461538
OG0000645	18	0.461538
OG0000646	18	0.461538
OG0000647	10	0.25641
OG0000648	18	0.461538
OG0000649	18	0.461538
OG0000650	18	0.461538
OG0000651	18	0.461538
