Orthogroup	Gene_Count	Normalized_Gene_Count
OG0000428	6	1
OG0000429	6	1
OG0000430	5	0.833333
OG0000431	6	1
OG0000432	6	1
OG0000433	6	1
OG0000434	6	1
OG0000435	6	1
OG0000436	6	1
OG0000437	5	0.833333
OG0000438	6	1
OG0000439	6	1
OG0000440	4	0.666667
OG0000441	6	1
OG0000442	6	1
OG0000443	6	1
OG0000444	6	1
OG0000445	6	1
OG0000446	5	0.833333
OG0000447	5	0.833333
OG0000448	5	0.833333
OG0000449	6	1
OG0000450	6	1
OG0000451	4	0.666667
OG0000452	5	0.833333
OG0000453	6	1
OG0000454	6	1
OG0000455	6	1
OG0000456	6	1
OG0000457	6	1
OG0000458	6	1
OG0000459	6	1
OG0000460	6	1
OG0000461	6	1
OG0000462	6	1
OG0000463	6	1
OG0000464	5	0.833333
OG0000465	6	1
OG0000466	6	1
OG0000467	6	1
OG0000468	4	0.666667
OG0000469	6	1
OG0000470	6	1
OG0000471	6	1
OG0000472	4	0.666667
OG0000473	6	1
OG0000474	4	0.666667
OG0000475	5	0.833333
OG0000476	5	0.833333
OG0000477	5	0.833333
OG0000478	2	0.333333
OG0000479	6	1
OG0000480	6	1
OG0000481	6	1
OG0000482	6	1
OG0000483	6	1
OG0000484	6	1
OG0000485	3	0.5
OG0000486	6	1
OG0000487	5	0.833333
OG0000488	4	0.666667
OG0000489	6	1
OG0000490	6	1
OG0000491	6	1
OG0000492	6	1
OG0000493	6	1
OG0000494	6	1
OG0000495	3	0.5
OG0000496	6	1
OG0000497	6	1
OG0000498	3	0.5
OG0000499	6	1
OG0000500	6	1
OG0000501	6	1
OG0000502	6	1
OG0000503	5	0.833333
OG0000504	5	0.833333
OG0000505	6	1
OG0000506	6	1
OG0000507	6	1
OG0000508	6	1
OG0000509	6	1
OG0000510	6	1
OG0000511	4	0.666667
OG0000512	6	1
OG0000513	6	1
OG0000514	6	1
OG0000515	6	1
OG0000516	6	1
OG0000517	6	1
OG0000518	3	0.5
OG0000519	5	0.833333
OG0000520	6	1
OG0000521	6	1
OG0000522	6	1
OG0000523	6	1
OG0000524	6	1
OG0000525	6	1
OG0000526	6	1
OG0000527	6	1
OG0000528	6	1
OG0000529	6	1
OG0000530	6	1
OG0000531	6	1
OG0000532	6	1
OG0000533	6	1
OG0000534	6	1
OG0000535	6	1
OG0000536	6	1
OG0000537	5	0.833333
OG0000538	6	1
OG0000539	2	0.333333
OG0000540	6	1
OG0000541	5	0.833333
OG0000542	6	1
OG0000543	6	1
OG0000544	6	1
OG0000545	6	1
OG0000546	6	1
OG0000547	6	1
OG0000548	6	1
OG0000549	6	1
OG0000550	6	1
OG0000551	6	1
OG0000552	6	1
OG0000553	6	1
OG0000554	5	0.833333
OG0000555	6	1
OG0000556	2	0.333333
OG0000557	6	1
OG0000558	6	1
OG0000559	6	1
OG0000560	6	1
OG0000561	6	1
OG0000562	6	1
OG0000563	6	1
OG0000564	6	1
OG0000565	6	1
OG0000566	6	1
OG0000567	6	1
OG0000568	6	1
OG0000569	6	1
OG0000570	6	1
OG0000571	6	1
OG0000572	5	0.833333
OG0000573	6	1
OG0000574	6	1
OG0000575	6	1
OG0000576	6	1
OG0000577	6	1
OG0000578	6	1
OG0000579	6	1
OG0000580	6	1
OG0000581	5	0.833333
OG0000582	5	0.833333
OG0000583	4	0.666667
OG0000584	6	1
OG0000585	6	1
OG0000586	4	0.666667
OG0000587	6	1
OG0000588	6	1
OG0000589	6	1
OG0000590	5	0.833333
OG0000591	5	0.833333
OG0000592	6	1
OG0000593	6	1
OG0000594	6	1
OG0000595	6	1
OG0000596	6	1
OG0000597	6	1
OG0000598	6	1
OG0000599	6	1
OG0000600	5	0.833333
OG0000601	6	1
OG0000602	6	1
OG0000603	6	1
OG0000604	6	1
OG0000605	6	1
OG0000606	6	1
OG0000607	6	1
OG0000608	6	1
OG0000609	6	1
OG0000610	6	1
OG0000611	6	1
OG0000612	6	1
OG0000613	6	1
OG0000614	6	1
OG0000615	6	1
OG0000616	3	0.5
OG0000617	5	0.833333
OG0000618	0	0
OG0000619	6	1
OG0000620	6	1
OG0000621	6	1
OG0000622	6	1
OG0000623	6	1
OG0000624	6	1
OG0000625	6	1
OG0000626	6	1
OG0000627	6	1
OG0000628	5	0.833333
OG0000629	6	1
OG0000630	5	0.833333
OG0000631	6	1
OG0000632	6	1
OG0000633	6	1
OG0000634	6	1
OG0000635	6	1
OG0000636	6	1
OG0000637	6	1
OG0000638	5	0.833333
OG0000639	6	1
OG0000640	6	1
OG0000641	6	1
OG0000642	6	1
OG0000643	4	0.666667
OG0000644	6	1
OG0000645	6	1
OG0000646	6	1
OG0000647	6	1
OG0000648	6	1
OG0000649	3	0.5
OG0000650	6	1
OG0000651	6	1
OG0000652	6	1
OG0000653	6	1
OG0000654	6	1
OG0000655	6	1
OG0000656	6	1
OG0000657	6	1
OG0000658	6	1
OG0000659	6	1
OG0000660	6	1
OG0000661	6	1
OG0000662	6	1
OG0000663	6	1
OG0000664	6	1
OG0000665	6	1
OG0000666	6	1
OG0000667	6	1
OG0000668	6	1
OG0000669	6	1
OG0000670	6	1
OG0000671	6	1
OG0000672	6	1
OG0000673	4	0.666667
OG0000674	6	1
OG0000675	6	1
OG0000676	6	1
OG0000677	6	1
OG0000678	6	1
OG0000679	6	1
OG0000680	6	1
OG0000681	6	1
OG0000682	6	1
OG0000683	6	1
OG0000684	6	1
OG0000685	6	1
OG0000686	6	1
OG0000687	6	1
OG0000688	6	1
OG0000689	6	1
OG0000690	6	1
OG0000691	6	1
OG0000692	6	1
OG0000693	6	1
OG0000694	6	1
OG0000695	6	1
OG0000696	6	1
OG0000697	6	1
OG0000698	6	1
OG0000699	6	1
OG0000700	6	1
OG0000701	6	1
OG0000702	6	1
OG0000703	6	1
OG0000704	6	1
OG0000705	6	1
OG0000706	6	1
OG0000707	6	1
OG0000708	6	1
OG0000709	6	1
OG0000710	6	1
OG0000711	6	1
OG0000712	6	1
OG0000713	6	1
OG0000714	6	1
OG0000715	6	1
OG0000716	5	0.833333
OG0000717	6	1
OG0000718	6	1
OG0000719	3	0.5
OG0000720	6	1
OG0000721	6	1
OG0000722	6	1
OG0000723	6	1
OG0000724	6	1
OG0000725	6	1
OG0000726	6	1
OG0000727	6	1
OG0000728	6	1
OG0000729	6	1
OG0000730	6	1
OG0000731	6	1
OG0000732	6	1
OG0000733	6	1
OG0000734	6	1
OG0000735	6	1
OG0000736	6	1
OG0000737	6	1
OG0000738	6	1
OG0000739	6	1
OG0000740	6	1
OG0000741	6	1
OG0000742	6	1
OG0000743	6	1
OG0000744	6	1
OG0000745	6	1
OG0000746	6	1
OG0000747	6	1
OG0000748	6	1
OG0000749	6	1
OG0000750	4	0.666667
OG0000751	6	1
OG0000752	6	1
OG0000753	6	1
OG0000754	6	1
OG0000755	6	1
OG0000756	6	1
OG0000757	6	1
OG0000758	6	1
OG0000759	6	1
OG0000760	6	1
OG0000761	6	1
OG0000762	6	1
OG0000763	6	1
OG0000764	6	1
OG0000765	6	1
OG0000766	6	1
OG0000767	6	1
OG0000768	6	1
OG0000769	6	1
OG0000770	6	1
OG0000771	6	1
OG0000772	6	1
OG0000773	6	1
OG0000774	6	1
OG0000775	6	1
OG0000776	6	1
OG0000777	6	1
OG0000778	6	1
OG0000779	6	1
OG0000780	6	1
OG0000781	6	1
OG0000782	6	1
OG0000783	6	1
OG0000784	6	1
OG0000785	6	1
OG0000786	6	1
OG0000787	6	1
OG0000788	6	1
OG0000789	6	1
OG0000790	6	1
OG0000791	6	1
OG0000792	6	1
OG0000793	6	1
OG0000794	6	1
OG0000795	6	1
OG0000796	6	1
OG0000797	6	1
OG0000798	6	1
OG0000799	4	0.666667
OG0000800	6	1
OG0000801	6	1
OG0000802	6	1
OG0000803	6	1
OG0000804	5	0.833333
OG0000805	4	0.666667
OG0000806	6	1
OG0000807	6	1
OG0000808	6	1
OG0000809	6	1
OG0000810	6	1
OG0000811	6	1
OG0000812	6	1
OG0000813	6	1
OG0000814	6	1
OG0000815	6	1
OG0000816	6	1
OG0000817	6	1
OG0000818	6	1
OG0000819	5	0.833333
OG0000820	6	1
OG0000821	6	1
OG0000822	6	1
OG0000823	6	1
OG0000824	6	1
OG0000825	6	1
OG0000826	6	1
OG0000827	6	1
OG0000828	6	1
OG0000829	6	1
OG0000830	6	1
OG0000831	6	1
OG0000832	6	1
OG0000833	6	1
OG0000834	6	1
OG0000835	6	1
OG0000836	6	1
OG0000837	6	1
OG0000838	6	1
OG0000839	6	1
OG0000840	6	1
OG0000841	6	1
OG0000842	6	1
OG0000843	6	1
OG0000844	1	0.166667
OG0000845	6	1
OG0000846	6	1
OG0000847	6	1
OG0000848	6	1
OG0000849	6	1
OG0000850	6	1
OG0000851	6	1
OG0000852	6	1
OG0000853	6	1
OG0000854	6	1
OG0000855	6	1
OG0000856	6	1
OG0000857	6	1
OG0000858	6	1
OG0000859	6	1
OG0000860	6	1
OG0000861	6	1
OG0000862	6	1
OG0000863	6	1
OG0000864	6	1
OG0000865	6	1
OG0000866	6	1
OG0000867	6	1
OG0000868	6	1
OG0000869	6	1
OG0000870	6	1
OG0000871	6	1
OG0000872	6	1
OG0000873	6	1
OG0000874	6	1
OG0000875	6	1
OG0000876	6	1
OG0000877	6	1
OG0000878	6	1
OG0000879	6	1
OG0000880	6	1
OG0000881	6	1
OG0000882	6	1
OG0000883	6	1
OG0000884	6	1
OG0000885	6	1
OG0000886	6	1
OG0000887	6	1
OG0000888	6	1
OG0000889	6	1
OG0000890	6	1
OG0000891	6	1
OG0000892	6	1
OG0000893	6	1
OG0000894	6	1
OG0000895	6	1
OG0000896	6	1
OG0000897	6	1
OG0000898	6	1
OG0000899	6	1
OG0000900	6	1
OG0000901	6	1
OG0000902	6	1
OG0000903	6	1
OG0000904	6	1
OG0000905	6	1
OG0000906	6	1
OG0000907	6	1
OG0000908	6	1
OG0000909	6	1
OG0000910	6	1
OG0000911	6	1
OG0000912	6	1
OG0000913	6	1
OG0000914	6	1
OG0000915	6	1
OG0000916	6	1
OG0000917	6	1
OG0000918	6	1
OG0000919	6	1
OG0000920	6	1
OG0000921	6	1
OG0000922	6	1
OG0000923	6	1
OG0000924	6	1
OG0000925	6	1
OG0000926	6	1
OG0000927	6	1
OG0000928	6	1
OG0000929	6	1
OG0000930	6	1
OG0000931	6	1
OG0000932	6	1
OG0000933	6	1
OG0000934	6	1
OG0000935	6	1
OG0000936	6	1
OG0000937	6	1
OG0000938	6	1
OG0000939	6	1
OG0000940	6	1
OG0000941	6	1
OG0000942	6	1
OG0000943	6	1
OG0000944	6	1
OG0000945	6	1
OG0000946	6	1
OG0000947	6	1
OG0000948	6	1
OG0000949	6	1
OG0000950	6	1
OG0000951	6	1
OG0000952	6	1
OG0000953	6	1
OG0000954	6	1
OG0000955	6	1
OG0000956	6	1
OG0000957	6	1
OG0000958	6	1
OG0000959	6	1
OG0000960	6	1
OG0000961	6	1
OG0000962	6	1
OG0000963	6	1
OG0000964	6	1
OG0000965	6	1
OG0000966	6	1
OG0000967	6	1
OG0000968	6	1
OG0000969	6	1
OG0000970	6	1
OG0000971	6	1
OG0000972	6	1
OG0000973	6	1
OG0000974	6	1
OG0000975	6	1
OG0000976	6	1
OG0000977	6	1
OG0000978	6	1
OG0000979	6	1
OG0000980	6	1
OG0000981	6	1
OG0000982	6	1
OG0000983	6	1
OG0000984	6	1
OG0000985	6	1
OG0000986	6	1
OG0000987	6	1
OG0000988	6	1
OG0000989	6	1
OG0000990	6	1
OG0000991	6	1
OG0000992	6	1
OG0000993	6	1
OG0000994	6	1
OG0000995	6	1
OG0000996	6	1
OG0000997	6	1
OG0000998	6	1
OG0000999	6	1
OG0001000	6	1
OG0001001	6	1
OG0001002	6	1
OG0001003	6	1
OG0001004	6	1
OG0001005	6	1
OG0001006	6	1
OG0001007	6	1
OG0001008	6	1
OG0001009	6	1
OG0001010	6	1
OG0001011	6	1
OG0001012	6	1
OG0001013	6	1
OG0001014	6	1
OG0001015	6	1
OG0001016	6	1
OG0001017	6	1
OG0001018	6	1
OG0001019	6	1
OG0001020	6	1
OG0001021	6	1
OG0001022	6	1
OG0001023	6	1
OG0001024	6	1
OG0001025	6	1
OG0001026	6	1
OG0001027	6	1
OG0001028	6	1
OG0001029	6	1
OG0001030	6	1
OG0001031	6	1
OG0001032	6	1
OG0001033	6	1
OG0001034	6	1
OG0001035	6	1
OG0001036	6	1
OG0001037	6	1
OG0001038	6	1
OG0001039	6	1
OG0001040	6	1
OG0001041	6	1
OG0001042	6	1
OG0001043	6	1
OG0001044	6	1
OG0001045	6	1
OG0001046	6	1
OG0001047	6	1
OG0001048	6	1
OG0001049	6	1
OG0001050	6	1
OG0001051	6	1
OG0001052	6	1
OG0001053	6	1
OG0001054	6	1
OG0001055	6	1
OG0001056	6	1
OG0001057	6	1
OG0001058	6	1
OG0001059	6	1
OG0001060	6	1
OG0001061	6	1
OG0001062	6	1
OG0001063	6	1
OG0001064	6	1
OG0001065	6	1
OG0001066	6	1
OG0001067	6	1
OG0001068	6	1
OG0001069	6	1
OG0001070	6	1
OG0001071	5	0.833333
OG0001072	6	1
OG0001073	6	1
OG0001074	5	0.833333
OG0001075	6	1
OG0001076	6	1
OG0001077	6	1
OG0001078	6	1
OG0001079	6	1
OG0001080	6	1
OG0001081	6	1
OG0001082	6	1
OG0001083	6	1
OG0001084	6	1
OG0001085	6	1
OG0001086	6	1
OG0001087	6	1
OG0001088	6	1
OG0001089	6	1
OG0001090	6	1
OG0001091	6	1
OG0001092	6	1
OG0001093	6	1
OG0001094	6	1
OG0001095	6	1
OG0001096	6	1
OG0001097	6	1
OG0001098	6	1
OG0001099	6	1
OG0001100	6	1
OG0001101	6	1
OG0001102	6	1
OG0001103	6	1
OG0001104	6	1
OG0001105	6	1
OG0001106	6	1
OG0001107	6	1
OG0001108	6	1
OG0001109	6	1
OG0001110	6	1
OG0001111	6	1
OG0001112	6	1
OG0001113	6	1
OG0001114	6	1
OG0001115	6	1
OG0001116	6	1
OG0001117	6	1
OG0001118	6	1
OG0001119	6	1
OG0001120	6	1
OG0001121	6	1
OG0001122	6	1
OG0001123	6	1
OG0001124	6	1
OG0001125	6	1
OG0001126	6	1
OG0001127	6	1
OG0001128	6	1
OG0001129	6	1
OG0001130	6	1
OG0001131	6	1
OG0001132	6	1
OG0001133	6	1
OG0001134	6	1
OG0001135	6	1
OG0001136	6	1
OG0001137	6	1
OG0001138	6	1
OG0001139	6	1
OG0001140	6	1
OG0001141	6	1
OG0001142	6	1
OG0001143	6	1
OG0001144	6	1
OG0001145	6	1
OG0001146	6	1
OG0001147	6	1
OG0001148	6	1
OG0001149	6	1
OG0001150	6	1
OG0001151	6	1
OG0001152	2	0.333333
OG0001153	6	1
OG0001154	6	1
OG0001155	6	1
OG0001156	6	1
OG0001157	6	1
OG0001158	6	1
OG0001159	6	1
OG0001160	6	1
OG0001161	6	1
OG0001162	6	1
OG0001163	6	1
OG0001164	6	1
OG0001165	6	1
OG0001166	6	1
OG0001167	6	1
OG0001168	6	1
OG0001169	6	1
OG0001170	6	1
OG0001171	6	1
OG0001172	6	1
OG0001173	6	1
OG0001174	6	1
OG0001175	6	1
OG0001176	6	1
OG0001177	6	1
OG0001178	6	1
OG0001179	6	1
OG0001180	6	1
OG0001181	6	1
OG0001182	6	1
OG0001183	6	1
OG0001184	6	1
OG0001185	6	1
OG0001186	6	1
OG0001187	6	1
OG0001188	6	1
OG0001189	6	1
OG0001190	6	1
OG0001191	6	1
OG0001192	6	1
OG0001193	6	1
OG0001194	6	1
OG0001195	6	1
OG0001196	6	1
OG0001197	6	1
OG0001198	6	1
OG0001199	6	1
OG0001200	6	1
OG0001201	6	1
OG0001202	6	1
OG0001203	6	1
OG0001204	6	1
OG0001205	6	1
OG0001206	6	1
OG0001207	6	1
OG0001208	6	1
OG0001209	6	1
OG0001210	6	1
OG0001211	6	1
OG0001212	6	1
OG0001213	6	1
OG0001214	6	1
OG0001215	6	1
OG0001216	6	1
OG0001217	6	1
OG0001218	6	1
OG0001219	6	1
OG0001220	6	1
OG0001221	6	1
OG0001222	6	1
OG0001223	6	1
OG0001224	6	1
OG0001225	6	1
OG0001226	6	1
OG0001227	6	1
OG0001228	6	1
OG0001229	6	1
OG0001230	6	1
OG0001231	6	1
OG0001232	6	1
OG0001233	6	1
OG0001234	6	1
OG0001235	6	1
OG0001236	6	1
OG0001237	6	1
OG0001238	6	1
OG0001239	6	1
OG0001240	6	1
OG0001241	6	1
OG0001242	6	1
OG0001243	6	1
OG0001244	6	1
OG0001245	6	1
OG0001246	6	1
OG0001247	6	1
OG0001248	6	1
OG0001249	6	1
OG0001250	6	1
OG0001251	6	1
OG0001252	6	1
OG0001253	6	1
OG0001254	6	1
OG0001255	6	1
OG0001256	6	1
OG0001257	5	0.833333
OG0001258	6	1
OG0001259	6	1
OG0001260	6	1
OG0001261	6	1
OG0001262	6	1
OG0001263	6	1
OG0001264	6	1
OG0001265	6	1
OG0001266	6	1
OG0001267	6	1
OG0001268	6	1
OG0001269	6	1
OG0001270	6	1
OG0001271	6	1
OG0001272	6	1
OG0001273	6	1
OG0001274	6	1
OG0001275	6	1
OG0001276	6	1
OG0001277	6	1
OG0001278	6	1
OG0001279	6	1
OG0001280	6	1
OG0001281	6	1
OG0001282	6	1
OG0001283	6	1
OG0001284	6	1
OG0001285	6	1
OG0001286	6	1
OG0001287	6	1
OG0001288	6	1
OG0001289	6	1
OG0001290	6	1
OG0001291	6	1
OG0001292	6	1
OG0001293	6	1
OG0001294	6	1
OG0001295	6	1
OG0001296	6	1
OG0001297	6	1
OG0001298	6	1
OG0001299	6	1
OG0001300	6	1
OG0001301	6	1
OG0001302	6	1
OG0001303	6	1
OG0001304	6	1
OG0001305	6	1
OG0001306	6	1
OG0001307	6	1
OG0001308	6	1
OG0001309	6	1
OG0001310	6	1
OG0001311	6	1
OG0001312	6	1
OG0001313	6	1
OG0001314	6	1
OG0001315	6	1
OG0001316	6	1
OG0001317	6	1
OG0001318	6	1
OG0001319	6	1
OG0001320	6	1
OG0001321	6	1
OG0001322	6	1
OG0001323	6	1
OG0001324	6	1
OG0001325	6	1
OG0001326	6	1
OG0001327	6	1
OG0001328	6	1
OG0001329	6	1
OG0001330	6	1
OG0001331	6	1
OG0001332	6	1
OG0001333	6	1
OG0001334	6	1
OG0001335	6	1
OG0001336	6	1
OG0001337	6	1
OG0001338	6	1
OG0001339	6	1
OG0001340	6	1
OG0001341	6	1
OG0001342	6	1
OG0001343	6	1
OG0001344	6	1
OG0001345	6	1
OG0001346	6	1
OG0001347	6	1
OG0001348	6	1
OG0001349	6	1
OG0001350	6	1
OG0001351	6	1
OG0001352	6	1
OG0001353	6	1
OG0001354	6	1
OG0001355	6	1
OG0001356	6	1
